id_device,x,y
15383,0.389043911,0.244532901
15384,0.547604622,0.3082295
15385,0.431460267,0.285408757
15386,0.497178311,0.290925829
15387,0.539412622,0.301458475
15388,0.532676978,0.302963144
15389,0.386859378,0.270362302
15390,0.5712704,0.32302555
15391,0.499362844,0.456196493
15392,0.387223467,0.40729055
15393,0.446205867,0.436132325
15394,0.394869333,0.410049305
15395,0.484981333,0.451180426
15396,0.439470222,0.426601939
15397,0.510285511,0.294436702
15398,0.441654756,0.264092989
15399,0.558709333,0.352618082
15400,0.430550044,0.279640932
15401,0.494447644,0.283904105
15402,0.508283022,0.320016172
15403,0.474240711,0.307727942
15404,0.520115911,0.332555285
15405,0.563806578,0.343339005
15406,0.412163556,0.279640932
15407,0.426180978,0.259328329
15408,0.423268267,0.287665739
15409,0.531402667,0.34258665
15410,0.520844089,0.294436702
15411,0.356457956,0.229737617
15412,0.668118044,0.538211536
15413,0.667571911,0.544983619
15414,0.667389867,0.55326065
15415,0.659379911,0.55476557
15416,0.657559467,0.55601967
15417,0.788813511,0.523915017
15418,0.780439467,0.501341839
15419,0.802648889,0.521657684
15420,0.805015467,0.497830486
15421,0.805015467,0.50836457
15422,0.806107733,0.511875947
15423,0.810840889,0.512628386
15424,0.820125156,0.513380826
15425,0.824858311,0.514384079
15426,0.8284992,0.514384079
15427,0.832322133,0.515136519
15428,0.822127644,0.507862945
15429,0.834324622,0.509618632
15430,0.822855822,0.504351577
15431,0.8252224,0.504853201
15432,0.8219456,0.500087784
15433,0.813207467,0.494569952
15434,0.827406933,0.497830486
15435,0.837965511,0.506859696
15436,0.837419378,0.501091028
15437,0.842152533,0.511123508
15438,0.862359467,0.514133265
15439,0.860356978,0.507361321
15440,0.856716089,0.500840217
15441,0.326238578,0.306474046
15442,0.6024,0.464974649
15443,0.577824,0.481026267
15444,0.591659378,0.475508504
15445,0.582557156,0.46196499
15446,0.600943644,0.476762539
15447,0.598395022,0.482280307
15448,0.298567822,0.202153575
15449,0.572726756,0.460710967
15450,0.579098311,0.46146338
15451,0.580190578,0.474003663
15452,0.594025956,0.463720624
15453,0.615871289,0.479019805
15454,0.5876544,0.480775459
15455,0.581464889,0.481527883
15456,0.606951111,0.477514961
15457,0.6253376,0.477765768
15458,0.610227911,0.482781923
15459,0.591477333,0.46823512
15460,0.573272889,0.476762539
15461,0.586562133,0.474756084
15462,0.576003556,0.461212576
15463,0.607497244,0.331301369
15464,0.294016711,0.197639871
15465,0.668482133,0.384468317
15466,0.582193067,0.366662197
15467,0.375572622,0.256068307
15468,0.637716622,0.346850001
15469,0.604402489,0.326034933
15470,0.376846933,0.239266767
15471,0.617873778,0.325282587
15472,0.289647644,0.191370859
15473,0.737476978,0.547742624
15474,0.711444622,0.545986893
15475,0.715813689,0.551254093
15476,0.726736356,0.55576885
15477,0.716905956,0.55526721
15478,0.706529422,0.55300983
15479,0.698701511,0.552257371
15480,0.740207644,0.50334833
15481,0.750584178,0.509117007
15482,0.761506844,0.519901983
15483,0.815938133,0.493817522
15484,0.826132622,0.501091028
15485,0.8383296,0.511123508
15486,0.850344533,0.500087784
15487,0.859082667,0.516139773
15488,0.865272178,0.514634892
15489,0.833232356,0.51914954
15490,0.835234844,0.523413387
15491,0.857262222,0.529934588
15492,0.855259733,0.526172353
15493,0.869095111,0.532693566
15494,0.845065244,0.528680508
15495,0.833232356,0.537960719
15496,0.629342578,0.34208508
15497,0.624427378,0.335313904
15498,0.6875968,0.552006552
15499,0.6810432,0.55376229
15500,0.740389689,0.510120257
15501,0.744030578,0.511875947
15502,0.750402133,0.517143028
15503,0.760960711,0.513882452
15504,0.774614044,0.514384079
15505,0.833778489,0.541722983
15506,0.841788444,0.542726255
15507,0.826132622,0.492563472
15508,0.755317333,0.487296476
15509,0.780257422,0.497078055
15510,0.689781333,0.47425447
15511,0.690691556,0.479270613
15512,0.693604267,0.486293241
15513,0.3746624,0.40252544
15514,0.481340444,0.441399144
15515,0.356275911,0.398512727
15516,0.469325511,0.436633926
15517,0.429821867,0.422087566
15518,0.357004089,0.396757169
15519,0.495904,0.447418387
15520,0.344260978,0.376693788
15521,0.487529956,0.443907159
15522,0.409979022,0.415316033
15523,0.409432889,0.422338364
15524,0.397782044,0.417573207
15525,0.456764444,0.432370324
15526,0.501365333,0.449424806
15527,0.501001244,0.456447296
15528,0.576731733,0.315502117
15529,0.659379911,0.411554082
15530,0.591841422,0.327038062
15531,0.669756444,0.418576397
15532,0.639172978,0.396255581
15533,0.6040384,0.374436675
15534,0.646454756,0.410550897
15535,0.632983467,0.410801693
15536,0.6155072,0.329295106
15537,0.633893689,0.348856287
15538,0.658651733,0.381709609
15539,0.670848711,0.393998438
15540,0.364103822,0.40403021
15541,0.4238144,0.419830385
15542,0.444749511,0.428357532
15543,0.423268267,0.428106733
15544,0.647911111,0.388982577
15545,0.633165511,0.339828018
15546,0.651369956,0.367163775
15547,0.618601956,0.334812336
15548,0.672305067,0.396255581
15549,0.598212978,0.311740414
15550,0.588928711,0.282901004
15551,0.748035556,0.486042432
15552,0.606404978,0.46547626
15553,0.565444978,0.459958553
15554,0.592387556,0.500338595
15555,0.594025956,0.503599142
15556,0.652644267,0.375439836
15557,0.647547022,0.369671668
15558,0.488076089,0.305721709
15559,0.344078933,0.250802133
15560,0.661564444,0.378449324
15561,0.675217778,0.388982577
15562,0.338799644,0.354624376
15563,0.383218489,0.241774447
15564,0.362647467,0.232496049
15565,0.609499733,0.312994314
15566,0.5991232,0.370424036
15567,0.668300089,0.531941117
15568,0.665933511,0.534198465
15569,0.657559467,0.534449281
15570,0.648821333,0.534449281
15571,0.650277689,0.538713171
15572,0.6548288,0.544481982
15573,0.662110578,0.551755732
15574,0.729284978,0.540468894
15575,0.729284978,0.536706633
15576,0.729284978,0.530687036
15577,0.727464533,0.524165832
15578,0.727100444,0.542977073
15579,0.717998222,0.543478709
15580,0.713629156,0.544481982
15581,0.708167822,0.544231164
15582,0.696516978,0.542977073
15583,0.717270044,0.540970529
15584,0.716541867,0.535954182
15585,0.716905956,0.530687036
15586,0.711444622,0.518146284
15587,0.718544356,0.515136519
15588,0.590020978,0.518898726
15589,0.584013511,0.516390587
15590,0.576367644,0.515638146
15591,0.572362667,0.514634892
15592,0.5925696,0.481527883
15593,0.5794624,0.51212676
15594,0.580008533,0.50610726
15595,0.580372622,0.501843462
15596,0.584741689,0.498833729
15597,0.578370133,0.498081297
15598,0.596028444,0.491560234
15599,0.507190756,0.451431229
15600,0.379941689,0.404782596
15601,0.382126222,0.411804879
15602,0.462953956,0.434376723
15603,0.651734044,0.393747645
15604,0.601853867,0.366662197
15605,0.655374933,0.414062048
15606,0.647364978,0.374185884
15607,0.665569422,0.414062048
15608,0.636442311,0.386725445
15609,0.650823822,0.412557268
15610,0.476061156,0.448170794
15611,0.440380444,0.434125923
15612,0.416714667,0.41732241
15613,0.401422933,0.412306472
15614,0.4746048,0.438389531
15615,0.364103822,0.398763522
15616,0.454944,0.439894337
15617,0.431460267,0.430614726
15618,0.669756444,0.397509551
15619,0.608043378,0.361646427
15620,0.620786489,0.380957234
15621,0.660654222,0.393998438
15622,0.616417422,0.379201696
15623,0.831047822,0.510120257
15624,0.768060444,0.490556995
15625,0.761506844,0.489302949
15626,0.765329778,0.492312663
15627,0.761506844,0.49908454
15628,0.833960533,0.511625134
15629,0.7285568,0.494820762
15630,0.740207644,0.485290007
15631,0.733836089,0.494068332
15632,0.585651911,0.488550521
15633,0.580190578,0.489804567
15634,0.589656889,0.488550521
15635,0.617327644,0.495322382
15636,0.599305244,0.518647912
15637,0.592205511,0.510120257
15638,0.610227911,0.488299712
15639,0.614414933,0.488299712
15640,0.6204224,0.508615382
15641,0.688689067,0.48905214
15642,0.691419733,0.496827244
15643,0.698155378,0.505354824
15644,0.694696533,0.504853201
15645,0.700339911,0.488550521
15646,0.705801244,0.489553758
15647,0.694332444,0.487045667
15648,0.729467022,0.500338595
15649,0.729831111,0.495824003
15650,0.6613824,0.485791624
15651,0.666115556,0.488550521
15652,0.6712128,0.48880133
15653,0.675763911,0.48478839
15654,0.673943467,0.47350205
15655,0.6777664,0.471495598
15656,0.673397333,0.466228676
15657,0.8284992,0.490556995
15658,0.836509156,0.491560234
15659,0.859082667,0.494319142
15660,0.866000356,0.495071572
15661,0.873828267,0.496325623
15662,0.879471644,0.497328865
15663,0.884932978,0.501592651
15664,0.897494044,0.509618632
15665,0.893307022,0.518146284
15666,0.895127467,0.513130012
15667,0.813025422,0.488299712
15668,0.822309689,0.490306186
15669,0.368472889,0.24729136
15670,0.758958222,0.481026267
15671,0.7940928,0.486042432
15672,0.480430222,0.27838706
15673,0.347901867,0.235254486
15674,0.6384448,0.355376737
15675,0.595118222,0.291427381
15676,0.6466368,0.360141699
15677,0.591477333,0.320768516
15678,0.326420622,0.243529826
15679,0.463500089,0.272368487
15680,0.608043378,0.326536498
15681,0.628250311,0.332555285
15682,0.642085689,0.353119655
15683,0.665023289,0.3882302
15684,0.655921067,0.372430354
15685,0.642995911,0.362398791
15686,0.668482133,0.466981092
15687,0.667571911,0.471495598
15688,0.5679936,0.494319142
15689,0.565991111,0.510621883
15690,0.687414756,0.472248017
15691,0.880199822,0.551755732
15692,0.678858667,0.467482703
15693,0.686504533,0.46823512
15694,0.629524622,0.476260925
15695,0.573454933,0.496827244
15696,0.659197867,0.471746405
15697,0.663202844,0.466730287
15698,0.6581056,0.467482703
15699,0.652826311,0.467984315
15700,0.634075733,0.474505277
15701,0.676310044,0.477514961
15702,0.671576889,0.471746405
15703,0.655192889,0.475759311
15704,0.881110044,0.516139773
15705,0.886753422,0.516892215
15706,0.890940444,0.534198465
15707,0.8825664,0.507862945
15708,0.619694222,0.479019805
15709,0.639901156,0.473251243
15710,0.646454756,0.470241568
15711,0.655739022,0.472248017
15712,0.883294578,0.486293241
15713,0.775342222,0.501843462
15714,0.861449244,0.499836973
15715,0.863633778,0.501843462
15716,0.868002844,0.502345085
15717,0.873464178,0.503097519
15718,0.878743467,0.503599142
15719,0.727646578,0.50610726
15720,0.7301952,0.509117007
15721,0.657741511,0.511875947
15722,0.658469689,0.506859696
15723,0.661564444,0.496576434
15724,0.662838756,0.498582919
15725,0.664477156,0.507612133
15726,0.667936,0.515136519
15727,0.667025778,0.511123508
15728,0.667753956,0.503599142
15729,0.670848711,0.506608884
15730,0.668300089,0.51789547
15731,0.668482133,0.525169092
15732,0.637352533,0.516139773
15733,0.627886222,0.515136519
15734,0.637352533,0.515387333
15735,0.623517156,0.515387333
15736,0.622606933,0.518397098
15737,0.624973511,0.522410128
15738,0.625701689,0.526172353
15739,0.633711644,0.522911757
15740,0.632073244,0.525921538
15741,0.636624356,0.526423168
15742,0.647364978,0.526673984
15743,0.651005867,0.526924799
15744,0.626976,0.526673984
15745,0.650277689,0.526924799
15746,0.882202311,0.563544297
15747,0.884022756,0.55426393
15748,0.885297067,0.547240987
15749,0.883658667,0.534449281
15750,0.886389333,0.534700098
15751,0.886571378,0.537960719
15752,0.889848178,0.543478709
15753,0.888755911,0.550250815
15754,0.892032711,0.55376229
15755,0.805015467,0.487547285
15756,0.799918222,0.486042432
15757,0.785536711,0.485039198
15758,0.776434489,0.489804567
15759,0.879653689,0.488550521
15760,0.839057778,0.493817522
15761,0.858718578,0.497328865
15762,0.883840711,0.492061853
15763,0.696334933,0.525670723
15764,0.701796267,0.525670723
15765,0.706893511,0.51789547
15766,0.713265067,0.525419907
15767,0.714539378,0.524165832
15768,0.714357333,0.520152797
15769,0.748581689,0.508866195
15770,0.768788622,0.513631639
15771,0.760414578,0.52742643
15772,0.744758756,0.52918214
15773,0.746397156,0.529432956
15774,0.742210133,0.531188668
15775,0.752768711,0.52918214
15776,0.7678784,0.53695745
15777,0.770244978,0.537960719
15778,0.684137956,0.544231164
15779,0.730559289,0.51037107
15780,0.762235022,0.531188668
15781,0.303665067,0.206416531
15782,0.763873422,0.512879199
15783,0.762052978,0.506608884
15784,0.770609067,0.507110508
15785,0.750402133,0.52090524
15786,0.747307378,0.514634892
15787,0.745668978,0.498332108
15788,0.757319822,0.510621883
15789,0.866910578,0.54648853
15790,0.875284622,0.550752454
15791,0.734200178,0.502094273
15792,0.872007822,0.549999996
15793,0.734746311,0.507862945
15794,0.856534044,0.544983619
15795,0.855441778,0.543478709
15796,0.858354489,0.530937852
15797,0.772065422,0.491058614
15798,0.777526756,0.483534348
15799,0.785718756,0.489553758
15800,0.798461867,0.492814282
15801,0.799190044,0.499836973
15802,0.791362133,0.509618632
15803,0.793910756,0.524667462
15804,0.786264889,0.508113757
15805,0.786264889,0.508113757
15806,0.805925689,0.50610726
15807,0.815756089,0.512377573
15808,0.815938133,0.507110508
15809,0.815574044,0.50334833
15810,0.804469333,0.514885706
15811,0.824494222,0.497078055
15812,0.836327111,0.516390587
15813,0.835780978,0.503097519
15814,0.835780978,0.496325623
15815,0.840696178,0.498833729
15816,0.876376889,0.51588896
15817,0.871461689,0.515387333
15818,0.8579904,0.505104012
15819,0.857262222,0.509869445
15820,0.856169956,0.511374321
15821,0.843426844,0.492312663
15822,0.832322133,0.526673984
15823,0.843790933,0.518647912
15824,0.880745956,0.523664202
15825,0.859446756,0.522911757
15826,0.874920533,0.523162572
15827,0.885115022,0.523915017
15828,0.888209778,0.522410128
15829,0.817758578,0.540218076
15830,0.822309689,0.540970529
15831,0.878925511,0.551504912
15832,0.845611378,0.543478709
15833,0.726736356,0.519901983
15834,0.723277511,0.506608884
15835,0.722549333,0.51914954
15836,0.329333333,0.318762266
15837,0.854167467,0.532693566
15838,0.851800889,0.543980346
15839,0.834324622,0.530937852
15840,0.829591467,0.541472165
15841,0.829955556,0.540719712
15842,0.336433067,0.344592931
15843,0.697245156,0.459958553
15844,0.874738489,0.492814282
15845,0.848342044,0.48905214
15846,0.845429333,0.480273844
15847,0.838693689,0.479521421
15848,0.8252224,0.477514961
15849,0.818486756,0.476762539
15850,0.805197511,0.47500689
15851,0.768242489,0.478267383
15852,0.796823467,0.708024368
15853,0.687414756,0.454942474
15854,0.696881067,0.46948915
15855,0.7023424,0.460209358
15856,0.693240178,0.459707749
15857,0.686868622,0.458202924
15858,0.680679111,0.455444081
15859,0.682499556,0.453688457
15860,0.682863644,0.455694885
15861,0.685412267,0.4566981
15862,0.692876089,0.473251243
15863,0.699975822,0.474003663
15864,0.706711467,0.474756084
15865,0.720910933,0.476010118
15866,0.728192711,0.477013347
15867,0.786264889,0.719312453
15868,0.710352356,0.460209358
15869,0.704526933,0.470492374
15870,0.690145422,0.468736732
15871,0.7138112,0.475508504
15872,0.716723911,0.460710967
15873,0.8104768,0.735366764
15874,0.810112711,0.711536208
15875,0.818486756,0.729346377
15876,0.818850844,0.719312453
15877,0.8186688,0.716553136
15878,0.681407289,0.450177215
15879,0.709624178,0.470993986
15880,0.682317511,0.458202924
15881,0.804105244,0.734614214
15882,0.840878222,0.488299712
15883,0.680679111,0.452685244
15884,0.815027911,0.733861665
15885,0.8629056,0.491058614
15886,0.735838578,0.478267383
15887,0.744212622,0.479270613
15888,0.803741156,0.483032731
15889,0.761142756,0.477264154
15890,0.791726222,0.480273844
15891,0.796459378,0.482280307
15892,0.810658844,0.484035964
15893,0.817940622,0.485039198
15894,0.832322133,0.487296476
15895,0.799372089,0.73160402
15896,0.855441778,0.490306186
15897,0.874192356,0.485791624
15898,0.865636267,0.483785156
15899,0.870005333,0.492061853
15900,0.851982933,0.481277075
15901,0.559619556,0.309232617
15902,0.4598592,0.442151548
15903,0.492081067,0.453688457
15904,0.376118756,0.409798509
15905,0.580190578,0.360392487
15906,0.598212978,0.323777895
15907,0.4893504,0.313245094
15908,0.642631822,0.526423168
15909,0.666661689,0.526423168
15910,0.611684267,0.517143028
15911,0.603492267,0.518397098
15912,0.619330133,0.503599142
15913,0.755135289,0.525419907
15914,0.279817244,0.174570035
15915,0.383764622,0.272368487
15916,0.336797156,0.23324835
15917,0.354455467,0.23776216
15918,0.332246044,0.235003719
15919,0.345717333,0.246037514
15920,0.322051556,0.254814455
15921,0.350450489,0.227229956
15922,0.313495467,0.28816729
15923,0.328241067,0.23776216
15924,0.3173184,0.24729136
15925,0.339891911,0.225725362
15926,0.319138844,0.290424276
15927,0.313131378,0.276882414
15928,0.332610133,0.331050586
15929,0.309490489,0.270111529
15930,0.318410667,0.263842217
15931,0.312221156,0.262337587
15932,0.316226133,0.254062143
15933,0.283640178,0.181591252
15934,0.344625067,0.2247223
15935,0.339345778,0.220208528
15936,0.332792178,0.215444006
15937,0.326056533,0.21569477
15938,0.321323378,0.215444006
15939,0.315133867,0.213437895
15940,0.3091264,0.210679498
15941,0.856534044,0.537459085
15942,0.847977956,0.519400355
15943,0.839057778,0.518647912
15944,0.853439289,0.520152797
15945,0.862359467,0.521156055
15946,0.7646016,0.505856448
15947,0.788813511,0.508866195
15948,0.825950578,0.727841285
15949,0.824312178,0.730600623
15950,0.822491733,0.730349773
15951,0.822491733,0.732858267
15952,0.820853333,0.732105718
15953,0.822127644,0.734363364
15954,0.823766044,0.735366764
15955,0.822491733,0.736119314
15956,0.824676267,0.736871864
15957,0.825768533,0.736119314
15958,0.825404444,0.733610815
15959,0.827042844,0.733610815
15960,0.827042844,0.735115914
15961,0.826678756,0.736871864
15962,0.826132622,0.738376966
15963,0.261430756,0.43813873
15964,0.346991644,0.390236541
15965,0.811933156,0.476260925
15966,0.7629632,0.481778691
15967,0.8170304,0.71329213
15968,0.777890844,0.703007468
15969,0.583467378,0.351614936
15970,0.341530311,0.367163775
15971,0.322961778,0.295690588
15972,0.125753031,0.299903651
15973,0.165347698,0.303815791
15974,0.359297849,0.379201696
15975,0.605385529,0.442678231
15976,0.085848889,0.328417366
15977,0.352946682,0.358592884
15978,0.880527502,0.476210764
15979,0.759245852,0.471668655
15980,0.896019484,0.795597029
15981,0.8145728,0.635632111
15982,0.127264,0.298724995
15983,0.774286364,0.708049452
15984,0.909873067,0.825499824
15985,0.370912284,0.279590777
15986,0.375099307,0.363351787
15987,0.777417529,0.668692318
15988,0.313786738,0.528605264
15989,0.25817216,0.725658903
15990,0.193692018,0.332680677
15991,0.512815929,0.489001978
15992,0.730923378,0.6133081
15993,0.366525013,0.612129201
15994,0.740146192,0.470804005
15995,0.746888676,0.493165416
15996,0.652753493,0.423818074
15997,0.650449167,0.455082162
15998,0.631077263,0.515224535
15999,0.845316868,0.529000462
16000,0.494848142,0.411228047
16001,0.89188492,0.555668878
16002,0.334958507,0.632722446
16003,0.821763556,0.626526885
16004,0.601180459,0.503183437
16005,0.598886542,0.497479352
16006,0.567180407,0.290290577
16007,0.481722738,0.478217222
16008,0.556160711,0.512803955
16009,0.620622649,0.503799791
16010,0.751676444,0.492345017
16011,0.860655531,0.571151732
16012,0.827689102,0.515816224
16013,0.914151111,0.511625134
16014,0.8473408,0.522159313
16015,0.854107392,0.566589273
16016,0.45363328,0.434276403
16017,0.597055488,0.504891113
16018,0.602163342,0.493165416
16019,0.801083307,0.564999062
16020,0.262541227,0.461312898
16021,0.753606116,0.49720346
16022,0.343915093,0.361821979
16023,0.646108871,0.5017933
16024,0.647575589,0.488768665
16025,0.703825589,0.46494054
16026,0.264079495,0.443749134
16027,0.578825589,0.433202259
16028,0.773454496,0.452928822
16029,0.748552152,0.492674915
16030,0.772966215,0.495311632
16031,0.883903713,0.474413196
16032,0.903825588,0.825292103
16033,0.599341653,0.497178379
16034,0.711833402,0.41337804
16035,0.57960684,0.42871007
16036,0.766716214,0.482323353
16037,0.709880276,0.453612414
16038,0.758958222,0.502370166
16039,0.894792387,0.517333118
16040,0.596447147,0.505956773
16041,0.301182002,0.437563205
16042,0.607626998,0.364582905
16043,0.56954312,0.43591437
16044,0.510267307,0.46991552
16045,0.603237404,0.618174205
16046,0.569449956,0.470943825
16047,0.149727056,0.397171746
16048,0.711244373,0.467156656
16049,0.868676409,0.483057812
16050,0.860520818,0.481226913
16051,0.783807289,0.514986031
16052,0.767987627,0.471445437
16053,0.768916053,0.472774711
16054,0.746397156,0.462993289
16055,0.716325589,0.478905385
16056,0.694751147,0.464247314
16057,0.73068672,0.515487658
16058,0.599924196,0.494795681
16059,0.349376427,0.398186695
16060,0.888927033,0.56815942
16061,0.701068089,0.422112646
16062,0.777945458,0.477690526
16063,0.276285582,0.462090392
16064,0.546093653,0.599035955
16065,0.287972836,0.36774059
16066,0.345149355,0.50573355
